case_id,raw_metrics_file,raw_file_size_bytes,raw_rows,timestamp_count,service_count,instance_count,metric_family_count,source_metric_count,first_timestamp,last_timestamp,metric_window_start_ts,metric_window_end_ts,anchor_ts,metric_families,source_metrics
S15_email_pod_kill_run_01,raw/metrics_long.csv,2238222,21185,180,9,52,10,10,1776566149.741,1776567939.741,1776566149.74,1776567949.74,1776567949.74,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S16_productcatalog_http_abort_run_01,raw/metrics_long.csv,2723760,25137,180,9,58,10,10,1776651375.497,1776653165.497,1776651375.5,1776653175.5,1776653175.5,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S17_ad_pod_failure_run_04,raw/metrics_long.csv,2004325,18617,180,9,56,10,10,1777561519.477,1777563309.477,1777561509.48,1777563309.48,1777563309.48,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S17_ad_pod_failure_run_05,raw/metrics_long.csv,2018165,18923,180,9,59,10,10,1777563336.93,1777565126.93,1777563336.93,1777565136.93,1777565136.93,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S17_ad_pod_failure_run_06,raw/metrics_long.csv,2076824,19469,180,9,62,10,10,1777565158.97,1777566948.97,1777565158.97,1777566958.97,1777566958.97,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S17_ad_pod_failure_run_07,raw/metrics_long.csv,2186385,20301,180,9,65,10,10,1777577857.191,1777579647.191,1777577847.19,1777579647.19,1777579647.19,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S18_recommendation_pod_failure_run_04,raw/metrics_long.csv,2162541,20075,180,9,65,10,10,1777566987.765,1777568777.765,1777566977.77,1777568777.77,1777568777.77,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S18_recommendation_pod_failure_run_05,raw/metrics_long.csv,2173542,20180,180,9,65,10,10,1777568793.593,1777570583.593,1777568793.59,1777570593.59,1777570593.59,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S18_recommendation_pod_failure_run_06,raw/metrics_long.csv,2183704,20273,180,9,65,10,10,1777570618.386,1777572408.386,1777570608.39,1777572408.39,1777572408.39,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S18_recommendation_pod_failure_run_07,raw/metrics_long.csv,2224099,20648,180,9,68,10,10,1777579661.978,1777581451.978,1777579651.98,1777581451.98,1777581451.98,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S19_frontend_pod_failure_run_04,raw/metrics_long.csv,2502015,23003,180,11,76,10,10,1777613695.755,1777615485.755,1777613685.76,1777615485.76,1777615485.76,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S19_frontend_pod_failure_run_05,raw/metrics_long.csv,2486677,22868,180,11,76,10,10,1777615463.263,1777617253.263,1777615463.26,1777617263.26,1777617263.26,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S19_frontend_pod_failure_run_06,raw/metrics_long.csv,2497624,22963,180,11,76,10,10,1777617244.095,1777619034.095,1777617234.1,1777619034.1,1777619034.1,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S19_frontend_pod_failure_run_07,raw/metrics_long.csv,2496937,22957,180,11,76,10,10,1777619015.624,1777620805.624,1777619005.62,1777620805.62,1777620805.62,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S19_frontend_pod_failure_run_08,raw/metrics_long.csv,2495581,22946,180,11,76,10,10,1777620785.941,1777622575.941,1777620775.94,1777622575.94,1777622575.94,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S19_frontend_pod_failure_run_09,raw/metrics_long.csv,2483609,22839,180,11,76,10,10,1777622542.396,1777624332.396,1777622542.4,1777624342.4,1777624342.4,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S20_email_pod_failure_run_04,raw/metrics_long.csv,2499307,22984,180,11,76,10,10,1777624308.454,1777626098.454,1777624308.45,1777626108.45,1777626108.45,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S20_email_pod_failure_run_05,raw/metrics_long.csv,2457244,23019,180,11,76,10,10,1777626070.9,1777627860.9,1777626070.9,1777627870.9,1777627870.9,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S20_email_pod_failure_run_06,raw/metrics_long.csv,2515511,23130,180,11,76,10,10,1777627844.066,1777629634.066,1777627834.07,1777629634.07,1777629634.07,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S20_email_pod_failure_run_07,raw/metrics_long.csv,2513763,23114,180,11,76,10,10,1777629604.994,1777631394.994,1777629594.99,1777631394.99,1777631394.99,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S20_email_pod_failure_run_08,raw/metrics_long.csv,2514500,23121,180,11,76,10,10,1777631362.393,1777633152.393,1777631352.39,1777633152.39,1777633152.39,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S20_email_pod_failure_run_09,raw/metrics_long.csv,2514412,23120,180,11,76,10,10,1777633120.671,1777634910.671,1777633110.67,1777634910.67,1777634910.67,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S21_cart_pod_failure_run_04,raw/metrics_long.csv,2515173,23126,180,11,76,10,10,1777634876.388,1777636666.388,1777634866.39,1777636666.39,1777636666.39,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S21_cart_pod_failure_run_05,raw/metrics_long.csv,2523678,23203,180,11,77,10,10,1777636622.039,1777638412.039,1777636622.04,1777638422.04,1777638422.04,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S21_cart_pod_failure_run_06,raw/metrics_long.csv,2544063,23388,180,11,78,10,10,1777638375.405,1777640165.405,1777638375.4,1777640175.4,1777640175.4,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S21_cart_pod_failure_run_07,raw/metrics_long.csv,2574423,23662,180,11,79,10,10,1777640136.456,1777641926.456,1777640126.46,1777641926.46,1777641926.46,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S21_cart_pod_failure_run_08,raw/metrics_long.csv,2584750,23760,180,11,80,10,10,1777641875.968,1777643665.968,1777641875.97,1777643675.97,1777643675.97,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S21_cart_pod_failure_run_09,raw/metrics_long.csv,2603236,23926,180,11,81,10,10,1777643628.797,1777645418.797,1777643628.8,1777645428.8,1777645428.8,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S22_image_provider_memory_stress_run_04,raw/metrics_long.csv,2636789,24229,180,11,82,10,10,1777655888.767,1777657678.767,1777655878.77,1777657678.77,1777657678.77,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S22_image_provider_memory_stress_run_05,raw/metrics_long.csv,2627166,24144,180,11,82,10,10,1777657621.373,1777659411.373,1777657621.37,1777659421.37,1777659421.37,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S22_image_provider_memory_stress_run_06,raw/metrics_long.csv,2626699,24138,180,11,82,10,10,1777659363.609,1777661153.609,1777659363.61,1777661163.61,1777661163.61,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S22_image_provider_memory_stress_run_07,raw/metrics_long.csv,2636180,24223,180,11,82,10,10,1777661112.914,1777662902.914,1777661102.91,1777662902.91,1777662902.91,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S22_image_provider_memory_stress_run_08,raw/metrics_long.csv,2627496,24148,180,11,82,10,10,1777662842.859,1777664632.859,1777662842.86,1777664642.86,1777664642.86,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S22_image_provider_memory_stress_run_09,raw/metrics_long.csv,2636141,24221,180,11,82,10,10,1777664591.279,1777666381.279,1777664581.28,1777666381.28,1777666381.28,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S23_productcatalog_flag_mixed_run_04,raw/metrics_long.csv,2892698,25354,180,11,67,10,10,1777895609.438,1777897399.438,1777895599.44,1777897399.44,1777897399.44,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S23_productcatalog_flag_mixed_run_05,raw/metrics_long.csv,2891737,25344,180,11,67,10,10,1777897324.851,1777899114.851,1777897314.85,1777899114.85,1777899114.85,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S23_productcatalog_flag_mixed_run_06,raw/metrics_long.csv,2866065,25342,180,11,67,10,10,1777899039.27,1777900829.27,1777899029.27,1777900829.27,1777900829.27,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S23_productcatalog_flag_mixed_run_07,raw/metrics_long.csv,2893413,25359,180,11,67,10,10,1777900752.669,1777902542.669,1777900742.67,1777902542.67,1777902542.67,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S23_productcatalog_flag_mixed_run_08,raw/metrics_long.csv,2880770,25254,180,11,67,10,10,1777902455.004,1777904245.004,1777902455,1777904255,1777904255,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
S23_productcatalog_flag_mixed_run_09,raw/metrics_long.csv,2880466,25252,180,11,67,10,10,1777904165.704,1777905955.704,1777904165.7,1777905965.7,1777905965.7,cpu_usage;dependency_error_ratio;error_ratio;http_5xx_ratio;latency_p95;memory_usage;pod_restart_count;pod_running_count;queue_lag;request_count,container_cpu_usage;container_memory_working_set_bytes;http_server_5xx_ratio;k8s_container_ready;k8s_container_restarts;queue_size_ratio;trace_client_error_ratio;trace_server_count;trace_server_error_ratio;trace_server_latency_p95
