case_id,family_id,metric_row_index,change_order_rank,is_dominant,is_earliest,service,metric_family,earliest_offset_min,peak_offset_min,baseline_mean,baseline_std,earliest_value,earliest_delta_pct,earliest_residual_z,peak_value,peak_delta,peak_delta_pct,peak_residual_z,sustained_trigger_points,rank_score
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,50,2,false,false,frontend-proxy,request_count,-9.333,-8.667,0.000813008130081,0.00897996830666,0,-100,-0.0905357460425,0.1,0.0991869918699,12200,11.0453610172,57,2.15248456784
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,51,,false,false,image-provider,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,52,3,false,false,image-provider,request_count,-9.333,-8.500,0.107317073171,0.229941926817,0,-100,-0.466713811857,0.6,0.492682926829,459.090909091,2.14264068171,57,0.683535712482
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,53,,false,false,payment,dependency_error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,54,,false,false,payment,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,55,,false,false,payment,request_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,56,,false,false,product-catalog,dependency_error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,57,,false,false,product-catalog,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,58,,false,false,product-catalog,request_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,59,,false,false,recommendation,dependency_error_ratio,-3.833,-3.833,0.0162601626016,0.126474383627,1,6050,7.77817459305,1,0.983739837398,6050,7.77817459305,1,2.22453471992
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,60,,false,false,recommendation,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,61,,false,false,recommendation,request_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,62,,false,false,frontend-proxy,latency_p95,-8.667,-8.667,1.9,0.095,3.9,105.263157895,21.0526315789,3.9,2,105.263157895,21.0526315789,1,4.02222222222
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,63,,false,false,image-provider,latency_p95,,-8.500,1.9,0.095,,,,1.9,2.22044604925e-16,1.16865581539e-14,2.33731163079e-15,0,4.58892183512e-16
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,64,,false,false,recommendation,cpu_usage,,-3.167,0.0112832475934,0.000564162379669,,,,0.0123806314296,0.00109738383621,9.72577998605,1.94515599721,0,0.261299288959
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,65,,false,false,image-provider,cpu_usage,,-7.333,0.000954282006064,4.77141003032e-05,,,,0.000912816383382,-4.14656226828e-05,-4.34521686664,-0.869043373328,0,0.11674149315
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,66,,false,false,cart,cpu_usage,-0.333,-0.333,0.00100530715037,5.02653575183e-05,0.00130592808999,29.9033921638,5.98067843276,0.00130592808999,0.000300620939625,29.9033921638,5.98067843276,2,2.67801489822
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,67,,false,false,checkout,cpu_usage,-7.333,-7.333,0.000626370146878,6.18912968969e-05,0.000501530030601,-19.9307257697,-2.01708677207,0.000501530030601,-0.000124840116277,-19.9307257697,-2.01708677207,1,0.465824293394
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,68,,false,false,email,cpu_usage,-4.667,-4.500,0.00038709535637,1.93547678185e-05,0.000429141716567,10.8620161687,2.17240323374,0.000429141716567,4.20463601972e-05,10.8620161687,2.17240323374,2,0.972753892442
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,69,,false,false,frontend,cpu_usage,-8.333,-4.667,0.00564144398532,0.00771844327901,1.71695346863e-06,-99.9695653547,-0.730681930019,0,-0.00564144398532,-100,-0.730904378175,13,0.908421179147
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,70,,false,false,frontend,http_5xx_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,71,,false,false,kafka,cpu_usage,,-1.833,0.0124083117619,0.000620415588095,,,,0.0119855695633,-0.000422742198645,-3.40692760431,-0.681385520861,0,0.0915327883023
S19_frontend_pod_failure_run_05,S19_frontend_pod_failure,72,,false,false,frontend-proxy,cpu_usage,,-4.000,0.00903682322203,0.000451841161101,,,,0.00872432649375,-0.000312496728272,-3.45803741641,-0.691607483281,0,0.0929059385874
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,1,,false,false,ad,memory_usage,,-5.667,225399675.871,11269983.7935,,,,225766058.667,366382.795699,0.162548057926,0.0325096115851,0,0.00638272040788
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,2,,false,false,ad,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,3,,false,false,ad,pod_running_count,,-9.333,1,0.05,,,,1,0,0,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,4,,false,false,cart,memory_usage,,-9.333,47640542.9677,2382027.14839,,,,47579136,-61406.9677419,-0.128896448102,-0.0257792896204,0,0.00506133386214
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,5,,false,false,cart,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,6,,false,false,cart,pod_running_count,,-9.333,1,0.05,,,,1,0,0,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,7,,false,false,checkout,memory_usage,,-5.833,14277709.0753,713885.453763,,,,14202197.3333,-75511.7419355,-0.52887855844,-0.105775711688,0,0.0207672980614
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,8,,false,false,checkout,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,9,,false,false,checkout,pod_running_count,,-9.333,2,0.1,,,,2,0,0,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,10,,false,false,email,memory_usage,,-9.333,46553671.5699,2327683.57849,,,,46546944,-6727.56989247,-0.014451212258,-0.0028902424516,0,0.000567450934665
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,11,,false,false,email,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,12,,false,false,email,pod_running_count,,-9.333,2,0.1,,,,2,0,0,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,13,,false,false,frontend,memory_usage,-5.167,-3.833,66417256.6022,15367446.6934,48649557.3333,-26.7516307927,-1.15619072077,902485.333333,-65514771.2688,-98.641188481,-4.26321773394,32,4.67478437429
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,14,1,true,true,frontend,pod_restart_count,-9.333,-9.333,0,1e-06,2,,2000000,2,2,,2000000,57,15
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,15,,false,false,frontend,pod_running_count,,-9.333,2,0.1,,,,2,0,0,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,16,,false,false,frontend-proxy,memory_usage,,-9.333,21696578.0645,1084828.90323,,,,21684224,-12354.0645161,-0.0569401519419,-0.0113880303884,0,0.00223584996625
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,17,,false,false,frontend-proxy,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,18,,false,false,frontend-proxy,pod_running_count,,-9.333,1,0.05,,,,1,0,0,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,19,,false,false,image-provider,memory_usage,,-4.500,9479597.41935,473979.870968,,,,9420800,-58797.4193548,-0.620252282389,-0.124050456478,0,0.0243552396218
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,20,,false,false,kafka,memory_usage,,-2.833,660117041.548,33005852.0774,,,,660471808,354766.451613,0.0537429621239,0.0107485924248,0,0.0021103069794
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,21,4,false,false,kafka,queue_lag,-9.333,-9.333,0.129032258065,0.491340200378,2,1450,3.80788655293,2,1.87096774194,1450,3.80788655293,4,0.522709789764
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,22,,false,false,payment,memory_usage,,-0.667,109979967.312,5498998.36559,,,,111816704,1836736.68817,1.67006477004,0.334012954007,0,0.0655778766368
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,23,,false,false,payment,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,24,,false,false,payment,pod_running_count,,-9.333,1,0.05,,,,1,0,0,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,25,,false,false,product-catalog,memory_usage,,-2.667,13456758.3656,672837.91828,,,,13287424,-169334.365591,-1.25835926447,-0.251671852895,0,0.049411573785
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,26,,false,false,product-catalog,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,27,,false,false,product-catalog,pod_running_count,,-9.333,1,0.05,,,,1,0,0,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,28,,false,false,recommendation,memory_usage,,-5.000,47437548.7312,2371877.43656,,,,47427584,-9964.73118281,-0.0210059993599,-0.00420119987197,0,0.000824835574864
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,29,,false,false,recommendation,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,30,,false,false,recommendation,pod_running_count,,-9.333,2,0.1,,,,2,0,0,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,31,,false,false,ad,dependency_error_ratio,-5.833,-5.833,0.00271002710027,0.0210790639378,0.166666666667,6050,7.77817459305,0.166666666667,0.163956639566,6050,7.77817459305,1,2.22453471992
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,32,,false,false,ad,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,33,,false,false,ad,request_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,34,,false,false,cart,cpu_usage,,-7.833,0.00107402390143,0.000115264018023,,,,0.00103155936998,-4.24645314561e-05,-3.95377899873,-0.368410994034,0,0.05132003769
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,35,,false,false,cart,dependency_error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,36,,false,false,cart,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,37,,false,false,cart,request_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,38,,false,false,checkout,dependency_error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,39,,false,false,checkout,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,40,,false,false,checkout,request_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,41,,false,false,email,cpu_usage,,-8.000,0.000384859098943,2.17996945446e-05,,,,0.000408861506194,2.40024072508e-05,6.23667397151,1.10104328305,0,0.148540744238
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,42,,false,false,email,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,43,,false,false,email,request_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,44,,false,false,frontend,dependency_error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,45,,false,false,frontend,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,46,5,false,false,frontend,request_count,-9.333,-9.333,0.0113821138211,0.0250849571066,0,-100,-0.453742606487,0,-0.0113821138211,-100,-0.453742606487,57,0.18486753007
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,47,,false,false,frontend-proxy,dependency_error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,48,,false,false,frontend-proxy,error_ratio,-8.667,-8.667,0.00813008130081,0.0897996830666,1,12200,11.0453610172,1,0.991869918699,12200,11.0453610172,10,14.3498971189
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,49,2,false,false,frontend-proxy,request_count,-9.333,-8.667,0.000813008130081,0.00897996830666,0,-100,-0.0905357460425,0.1,0.0991869918699,12200,11.0453610172,57,2.15248456784
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,50,,false,false,image-provider,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,51,3,false,false,image-provider,request_count,-9.333,-8.667,0.107317073171,0.229941926817,0,-100,-0.466713811857,0.6,0.492682926829,459.090909091,2.14264068171,57,0.683535712482
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,52,,false,false,payment,dependency_error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,53,,false,false,payment,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,54,,false,false,payment,request_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,55,,false,false,product-catalog,dependency_error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,56,,false,false,product-catalog,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,57,,false,false,product-catalog,request_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,58,,false,false,recommendation,dependency_error_ratio,-5.000,-5.000,0.0162601626016,0.111276233971,1,6050,8.8405205882,1,0.983739837398,6050,8.8405205882,1,2.46621843382
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,59,,false,false,recommendation,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,60,,false,false,recommendation,request_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,61,,false,false,frontend,cpu_usage,-8.500,-0.500,0.0038519901457,0.000976835552268,7.71621029801e-05,-97.9968250161,-3.86434342398,0,-0.0038519901457,-100,-3.94333533086,16,2.99650129839
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,62,,false,false,frontend-proxy,cpu_usage,,-5.167,0.00913650241296,0.000456825120648,,,,0.00970779499943,0.000571292586472,6.25285870512,1.25057174102,0,0.167993470544
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,63,,false,false,recommendation,cpu_usage,,-6.500,0.0113668689002,0.000568343445011,,,,0.0123584475806,0.000991578680432,8.72341089826,1.74468217965,0,0.2343689728
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,64,,false,false,frontend-proxy,latency_p95,,-8.667,1.9,0.095,,,,1.9,0,0,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,65,,false,false,image-provider,latency_p95,,-8.667,1.9,0.095,,,,1.9,2.22044604925e-16,1.16865581539e-14,2.33731163079e-15,0,4.58892183512e-16
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,66,,false,false,checkout,cpu_usage,-5.667,-5.667,0.000667223790047,7.00440987388e-05,0.000526152346218,-21.1430476451,-2.01403753306,0.000526152346218,-0.000141071443829,-21.1430476451,-2.01403753306,1,0.466914756538
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,67,,false,false,image-provider,cpu_usage,,-3.667,0.000979697048749,4.89848524375e-05,,,,0.00102087520977,4.11781610173e-05,4.20315250208,0.840630500416,0,0.112924697223
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,68,,false,false,kafka,cpu_usage,-6.667,-6.667,0.012440979235,0.000622048961748,0.0136971828272,10.0973047901,2.01946095803,0.0136971828272,0.00125620359223,10.0973047901,2.01946095803,1,0.452134870048
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,69,,false,false,product-catalog,cpu_usage,,-7.500,0.000636809597386,9.9585501782e-05,,,,0.00076302666763,0.000126217070244,19.8202211088,1.26742415297,0,0.181942664847
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,70,,false,false,payment,cpu_usage,-1.833,-1.833,0.00707323889676,0.000353661944838,0.0122457474532,73.1278645038,14.6255729008,0.0122457474532,0.00517250855645,73.1278645038,14.6255729008,1,2.70562913762
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,71,,false,false,frontend,http_5xx_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_06,S19_frontend_pod_failure,72,,false,false,ad,cpu_usage,-9.000,-9.000,0.00161530894356,0.000113292401056,0.00191879162702,18.7879033711,2.67875586212,0.00191879162702,0.000303482683461,18.7879033711,2.67875586212,2,1.21507037221
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,1,,false,false,ad,memory_usage,,-6.667,225298255.828,11264912.7914,,,,225684138.667,385882.83871,0.171276442994,0.0342552885988,0,0.0067254549949
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,2,,false,false,ad,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,3,,false,false,ad,pod_running_count,,-9.333,1,0.05,,,,1,0,0,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,4,,false,false,cart,memory_usage,,-2.333,47574841.8065,2378742.09032,,,,47820800,245958.193548,0.516992141664,0.103398428333,0,0.020300558096
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,5,,false,false,cart,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,6,,false,false,cart,pod_running_count,,-9.333,1,0.05,,,,1,0,0,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,7,,false,false,checkout,cpu_usage,-8.667,-8.667,0.000629576804275,6.27184997141e-05,0.000768741207208,22.1044361846,2.21887327612,0.000768741207208,0.000139164402934,22.1044361846,2.21887327612,1,0.512684506537
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,8,,false,false,checkout,memory_usage,,-6.167,14209541.5054,710477.075269,,,,14290944,81402.4946237,0.572872070453,0.114574414091,0,0.0224947766331
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,9,,false,false,checkout,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,10,,false,false,checkout,pod_running_count,,-9.333,2,0.1,,,,2,0,0,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,11,,false,false,email,memory_usage,,-9.333,46461115.1828,2323055.75914,,,,46455466.6667,-5648.51612905,-0.0121575130231,-0.00243150260463,0,0.000477385011375
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,12,,false,false,email,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,13,,false,false,email,pod_running_count,,-9.333,2,0.1,,,,2,0,0,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,14,,false,false,frontend,cpu_usage,-8.167,-2.500,0.00384704908252,0.000986238258085,3.08989384008e-06,-99.9196814552,-3.89759691147,0,-0.00384704908252,-100,-3.90072992098,13,2.96880778197
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,15,,false,false,frontend,memory_usage,-5.000,-3.167,66201247.6559,15535099.8965,48538965.3333,-26.6796819516,-1.13692750226,899754.666667,-65301492.9892,-98.6408795929,-4.20348072587,31,4.61803226033
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,16,1,true,true,frontend,pod_restart_count,-9.333,-9.333,0,1e-06,2,,2000000,2,2,,2000000,57,15
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,17,,false,false,frontend,pod_running_count,,-9.333,2,0.1,,,,2,0,0,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,18,,false,false,frontend-proxy,memory_usage,,-9.333,21555133.9355,1077756.69677,,,,21524480,-30653.9354839,-0.142211760667,-0.0284423521335,0,0.00558418180221
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,19,,false,false,frontend-proxy,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,20,,false,false,frontend-proxy,pod_running_count,,-9.333,1,0.05,,,,1,0,0,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,21,,false,false,image-provider,memory_usage,,-9.333,9392524.3871,469626.219355,,,,9388032,-4492.38709677,-0.0478293897533,-0.00956587795065,0,0.00187810070431
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,22,,false,false,kafka,memory_usage,,-4.667,660280485.161,33014024.2581,,,,660529152,248666.83871,0.0376607887554,0.00753215775108,0,0.00147881363846
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,23,,false,false,kafka,queue_lag,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,24,,false,false,payment,memory_usage,,-9.333,111818047.312,5590902.36559,,,,111667882.667,-150164.645161,-0.134293746646,-0.0268587493292,0,0.00527326778496
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,25,,false,false,payment,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,26,,false,false,payment,pod_running_count,,-9.333,1,0.05,,,,1,0,0,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,27,,false,false,product-catalog,memory_usage,,-1.333,13449028.8172,672451.44086,,,,13299712,-149316.817204,-1.11024237686,-0.222048475371,0,0.0435955173312
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,28,,false,false,product-catalog,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,29,,false,false,product-catalog,pod_running_count,,-9.333,1,0.05,,,,1,0,0,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,30,,false,false,recommendation,cpu_usage,-4.000,-4.000,0.01160028415,0.0005800142075,0.0130770061821,12.7300505144,2.54601010287,0.0130770061821,0.0014767220321,12.7300505144,2.54601010287,1,0.570023373032
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,31,,false,false,recommendation,memory_usage,,-6.167,47363116.043,2368155.80215,,,,47356586.6667,-6529.37634408,-0.0137857828825,-0.0027571565765,0,0.000541321741187
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,32,,false,false,recommendation,pod_restart_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,33,,false,false,recommendation,pod_running_count,,-9.333,2,0.1,,,,2,0,0,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,34,,false,false,ad,dependency_error_ratio,-7.000,-7.000,0.00271002710027,0.0210790639378,0.166666666667,6050,7.77817459305,0.166666666667,0.163956639566,6050,7.77817459305,1,2.22453471992
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,35,,false,false,ad,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,36,,false,false,ad,request_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,37,5,false,false,cart,cpu_usage,-9.167,-9.167,0.00102279825034,5.11399125169e-05,0.000912810890654,-10.753573312,-2.15071466239,0.000912810890654,-0.000109987359683,-10.753573312,-2.15071466239,2,0.963042232159
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,38,,false,false,cart,dependency_error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,39,,false,false,cart,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,40,,false,false,cart,request_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,41,,false,false,checkout,dependency_error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,42,,false,false,checkout,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,43,,false,false,checkout,request_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,44,,false,false,email,cpu_usage,,-5.833,0.00038710381909,2.10545171013e-05,,,,0.000410071942446,2.29681233556e-05,5.93332388443,1.09088815693,0,0.146957674434
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,45,,false,false,email,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,46,,false,false,email,request_count,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,47,,false,false,frontend,dependency_error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,48,,false,false,frontend,error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,49,3,false,false,frontend,request_count,-9.333,-9.000,0.0113821138211,0.0250849571066,0,-100,-0.453742606487,0.0666666666667,0.0552845528455,485.714285714,2.20389266008,57,0.693642288913
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,50,,false,false,frontend-proxy,dependency_error_ratio,,-9.333,0,1e-06,,,,0,0,,0,0,0
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,51,,false,false,frontend-proxy,error_ratio,-8.000,-8.000,0.00813008130081,0.0897996830666,1,12200,11.0453610172,1,0.991869918699,12200,11.0453610172,9,14.3498971189
S19_frontend_pod_failure_run_07,S19_frontend_pod_failure,52,,false,false,frontend-proxy,latency_p95,,-8.000,1.9,0.095,,,,1.9,0,0,0,0,0
